img_file,Image size (pixels),Aspect ratio,RMS contrast,Luminance entropy,Edge density,Complexity,Color entropy,mean R channel,mean G channel,mean (RG)B channel,mean L channel,mean A channel,mean (LA)B channel,mean H channel,mean S channel,mean V channel,std R channel,std G channel,std (RG)B channel,std L channel,std A channel,std (LA)B channel,std H channel,std S channel,std V channel,Mirror symmetry,DCM,Balance,left-right,up-down,left-right & up-down,2-dimensional,3-dimensional,Slope,Sigma,PHOG-based,CNN-based,Anisotropy,Homogeneity,1st-order,2nd-order,Sparseness,Variability,
random_5916.jpg,1329,1.503,15.439,11.861,41.336,4.061,8.748,171.096,184.719,221.494,75.175,4.869,-20.0539,0.6245,0.2541,0.8714,54.593,44.692,19.849,15.439,10.701,18.095,0.11,0.2067,0.07349,27.456,1.764,16.398,0.4931,0.4159,0.4897,2.393,1.162,-3.027,0.006055,0.5399,0.7273,0.001001,94.959,3.57,3.814,0.0005584,1.972e-05,
random_5924.jpg,1006,0.8769,23.139,16.149,197.338,23.261,10.387,84.635,66.973,86.133,30.337,11.885,-7.878,0.8058,0.4369,0.3744,57.334,55.802,59.578,23.139,9.832,12.962,0.1608,0.2945,0.2245,37.634,5.988,9.93,0.6546,0.6262,0.6033,2.738,1.651,-3.44,0.06075,0.8231,0.87,0.0003706,97.854,4.016,4.323,0.0001309,6.593e-06,
random_5952.jpg,793,1.36,14.29,14.817,124.253,14.557,10.028,147.811,124.961,116.085,53.939,7.62,7.888,0.02845,0.243,0.5803,35.818,38.225,26.711,14.29,5.524,8.832,0.08296,0.05864,0.1394,34.199,4.417,10.862,0.6428,0.6194,0.6012,2.687,1.626,-3.308,0.05264,0.8194,0.8698,0.0002223,98.686,4.502,4.505,0.0001333,5.513e-06,
random_5957.jpg,1530,1.082,7.901,16.076,24.888,8.25,11.23,205.674,229.739,196.173,88.702,-13.6709,13.791,0.3073,0.1809,0.9033,27.811,22.138,28.843,7.901,5.957,10.535,0.1055,0.07838,0.08569,13.59,7.322,6.169,0.806,0.7434,0.7328,2.936,2.079,-0.3871,0.01427,0.9194,0.8528,0.0003752,99.423,4.499,4.528,7.971e-05,3.693e-06,
random_5964.jpg,1328,1.515,8.331,14.227,37.772,3.934,8.625,121.45,143.934,163.614,58.688,-2.705,-12.9586,0.5611,0.2828,0.6512,28.825,21.393,22.321,8.331,2.048,11.274,0.09781,0.1412,0.07566,30.105,4.871,14.256,0.7391,0.6534,0.6481,2.511,1.409,-2.546,0.005325,0.8345,0.7748,0.0004352,92.737,3.852,4.216,0.0003052,3.257e-06,
random_5966.jpg,1168,1.155,31.402,14.568,87.49,11.823,10.339,101.303,140.771,192.179,56.512,4.374,-31.4521,0.6,0.5502,0.7536,76.627,84.095,70.803,31.402,13.541,13.933,0.03634,0.2674,0.2777,31.114,24.722,16.525,0.4941,0.5177,0.4474,2.69,1.398,-2.261,0.01027,0.5912,0.8024,0.0002546,93.465,4.467,4.537,0.0003223,1.226e-05,
random_5969.jpg,1105,1.269,9.835,13.562,71.353,7.764,10.076,200.651,23.802,26.519,43.278,63.333,46.268,0.9977,0.9182,0.7869,37.547,26.68,33.926,9.835,9.099,11.153,0.01777,0.1041,0.1472,59.369,4.161,10.105,0.657,0.6483,0.6319,2.493,1.576,-3.378,0.01905,0.8042,0.8085,0.0003352,94.647,4.433,4.524,0.0003339,6.921e-06,
random_5971.jpg,964,0.9633,10.33,16.498,56.293,16.246,10.875,131.278,46.284,133.836,35.365,46.914,-30.4557,0.8339,0.6647,0.5521,37.169,20.718,45.356,10.33,14.642,14.692,0.03445,0.1389,0.1696,30.584,4.022,2.999,0.692,0.7368,0.6862,2.913,1.995,-1.011,0.02536,0.9517,0.9033,0.0001959,99.26,4.525,4.567,0.0001278,3.669e-06,
random_5978.jpg,982,1.822,14.021,12.757,109.201,14.391,7.856,20.134,24.541,100.555,14.521,27.211,-43.7836,0.6561,0.8557,0.3944,32.594,35.74,35.762,14.021,8.973,8.707,0.0218,0.1876,0.1403,77.042,20.793,20.936,0.5708,0.6332,0.5565,2.488,1.706,-1.952,0.009897,0.696,0.8375,0.0006111,94.12,2.693,3.361,0.0001827,5.999e-06,
random_6009.jpg,1034,1.645,7.511,8.63,17.878,3.717,4.99,23.827,7.245,9.132,4.353,6.847,1.107,0.9795,0.7618,0.09975,19.144,18.075,22.337,7.511,5.778,4.887,0.09367,0.376,0.0843,85.631,28.492,25.327,0.6956,0.29,0.2888,2.439,1.528,-1.343,0.01183,0.2842,0.5318,0.0004629,64.223,4.48,4.539,0.0003546,1.304e-05,
random_6021.jpg,1090,1.247,5.719,12.735,31.227,4.271,9.723,66.491,3.35,72.99,14.339,36.794,-25.4953,0.8201,0.9507,0.2973,24.333,4.602,22.862,5.719,10.351,9.584,0.0552,0.1039,0.08168,6.173,8.494,9.35,0.7047,0.6533,0.633,2.567,1.571,-3.89,0.02127,0.7651,0.806,0.0003756,99.183,3.969,4.381,0.0002858,3.56e-06,
random_6037.jpg,1065,1.506,14.526,14.406,111.642,23.022,10.409,145.369,163.417,238.335,68.46,13.306,-39.5696,0.6343,0.4015,0.9346,45.012,41.56,24.93,14.526,10.132,13.799,0.01808,0.1595,0.09776,6.047,4.559,12.406,0.6669,0.6453,0.6471,2.802,1.88,-1.219,0.001993,0.8071,0.8946,0.0001483,97.598,4.495,4.559,0.0001116,5.112e-06,
random_6108.jpg,1334,1.498,17.519,7.759,87.585,9.588,4.721,26.997,28.14,29.676,11.679,-0.006147,-0.8764,0.9156,0.3326,0.1213,40.493,41.373,41.428,17.519,2.076,4.187,0.238,0.4205,0.1648,54.355,9.614,15.921,0.5202,0.5264,0.5078,2.566,1.48,-2.47,0.002689,0.6186,0.8256,0.0005922,98.591,4.55,4.487,0.0001931,1.561e-05,
random_6122.jpg,1120,1.333,12.96,15.453,75.029,15.01,9.71,88.076,128.595,50.088,49.153,-27.7618,36.837,0.2547,0.6378,0.5044,32.793,34.266,31.315,12.96,5.134,7.133,0.02655,0.1475,0.1344,64.227,5.154,10.854,0.6895,0.629,0.6434,2.705,1.82,-1.526,0.03178,0.8417,0.868,0.0002416,92.737,2.62,3.137,0.0001207,6.246e-06,
random_6137.jpg,1067,0.6672,20.985,15.856,147.19,32.578,10.444,177.716,183.956,165.86,73.25,-5.305,8.533,0.2106,0.1305,0.7315,55.079,56.52,56.766,20.985,7.444,8.753,0.1513,0.1079,0.2172,24.526,4.592,14.929,0.6866,0.6631,0.6454,2.925,1.926,-1.225,0.005498,0.8787,0.891,0.0001511,98.889,4.504,4.552,8.205e-05,5.489e-06,
random_6207.jpg,1120,1.333,7.159,11.286,56.988,7.039,7.164,20.197,13.61,28.245,6.228,5.874,-7.393,0.7625,0.6245,0.1117,18.992,16.936,19.778,7.159,5.851,7.017,0.1189,0.3595,0.07757,46.682,1.254,11.911,0.6832,0.6859,0.6841,2.7,1.627,-2.611,0.003023,0.8446,0.869,0.000249,98.833,4.462,4.555,0.00011,4.791e-06,
random_6230.jpg,1400,1.333,5.402,7.676,18.204,2.761,4.522,242.208,247.182,246.969,96.898,-1.663,-0.4515,0.4793,0.02648,0.9724,14.824,15.59,16.833,5.402,1.7,1.675,0.2247,0.02192,0.05865,0.5794,57.635,46.699,0.3532,0.4506,0.3452,2.836,1.631,-1.582,0.002343,0.2688,0.4784,0.0005811,70.511,4.139,4.254,0.0008687,8.469e-06,
random_6233.jpg,1400,1.333,10.446,14.798,32.727,11.829,9.367,54.745,54.171,53.947,22.571,0.4083,0.3121,0.03815,0.2293,0.2359,23.987,23.777,23.958,10.446,5.492,5.436,0.3807,0.1727,0.09279,28.592,4.773,7.961,0.7809,0.7406,0.739,2.944,2.09,-0.5613,0.009406,0.9162,0.8634,0.0002725,99.695,4.502,4.551,3.658e-05,3.279e-06,
random_6245.jpg,1066,1.502,8.105,10.958,47.646,10.343,6.461,15.306,14.384,19.439,5.618,1.259,-2.331,0.7353,0.5498,0.08229,19.387,19.453,18.529,8.105,2.935,4.78,0.2414,0.3773,0.07636,63.53,7.978,18.667,0.6492,0.6434,0.613,2.815,1.858,-1.25,0.00855,0.7781,0.8734,0.0002565,97.048,4.409,4.514,8.197e-05,6.413e-06,
random_6509.jpg,1101,1.502,11.774,12.822,48.536,8.57,8.074,36.208,23.012,44.88,11.252,10.941,-11.0166,0.8168,0.5098,0.1884,34.026,24.71,30.133,11.774,7.88,10.028,0.1337,0.3207,0.1284,54.562,41.113,14.451,0.6652,0.4144,0.412,2.802,1.606,-1.823,0.001849,0.5661,0.8423,0.0003783,85.767,4.166,4.439,0.0001475,1.061e-05,
random_6519.jpg,1066,1.502,16.482,14.447,127.585,21.852,10.212,109.081,154.551,68.566,58.782,-29.4346,38.056,0.2698,0.616,0.6066,49.665,42.991,64.119,16.482,7.61,16.182,0.05926,0.2452,0.1688,64.82,5.395,11.202,0.5661,0.5896,0.5367,2.817,1.622,-1.615,0.002199,0.7271,0.8792,0.0002177,95.443,4.436,4.508,0.0001287,9.323e-06,
random_6710.jpg,1066,1.502,30.504,8.611,117.59,11.827,6.307,157.548,155.555,153.726,62.943,0.7089,1.34,0.01173,0.07226,0.6307,80.555,81.698,81.69,30.504,5.705,7.666,0.1857,0.125,0.3155,35.31,13.133,16.353,0.3862,0.4404,0.3936,2.595,1.211,-2.711,0.00198,0.6063,0.8263,0.0006097,95.641,4.542,4.543,0.0004169,2.248e-05,
random_6724.jpg,1066,1.502,21.932,15.635,142.798,30.121,10.401,187.977,189.155,158.2,75.227,-5.369,15.48,0.1667,0.1941,0.7548,58.964,59.534,57.81,21.932,6.48,12.62,0.1099,0.133,0.2268,23.322,11.542,13.345,0.6511,0.6351,0.6192,2.792,1.779,-1.316,0.002471,0.8538,0.8866,0.0002146,98.032,4.504,4.524,7.959e-05,5.767e-06,
random_6776.jpg,1066,1.502,20.237,16.132,117.369,15.79,10.612,142.34,186.157,129.746,70.884,-24.8114,24.266,0.312,0.367,0.7328,58.614,53.469,67.125,20.237,8.836,12.096,0.05544,0.2028,0.2081,20.887,10.886,14.676,0.5259,0.5264,0.514,2.741,1.536,-1.991,0.0241,0.787,0.8136,0.0002305,97.947,4.141,4.392,0.0001477,8.527e-06,
random_6782.jpg,1400,1.333,19.014,13.75,53.722,6.27,10.229,178.193,104.654,84.961,51.57,27.696,23.728,0.03263,0.5745,0.6988,54.153,46.515,48.785,19.014,5.495,9.393,0.02163,0.1974,0.2124,16.63,14.388,9.762,0.5834,0.3858,0.3736,2.54,1.305,-2.221,0.004551,0.5282,0.6793,0.0004217,90.634,4.262,4.424,0.0002701,1.203e-05,
random_6812.jpg,1000,1.778,14.178,13.282,97.92,13.632,9.762,224.8,232.91,186.732,90.57,-9.803,21.562,0.2106,0.2122,0.9147,43.256,37.467,60.324,14.178,8.915,19.877,0.06959,0.1942,0.1464,4.934,1.875,21.918,0.5428,0.5555,0.5389,2.822,1.613,-1.847,0.004579,0.6709,0.8285,0.0002644,97.191,4.383,4.535,0.0001707,1.174e-05,
random_6858.jpg,1065,1.506,16.691,15.37,149.68,24.319,9.698,126.359,151.18,138.826,59.987,-11.1036,3.534,0.4224,0.2022,0.5974,47.901,44.083,40.018,16.691,6.352,8.032,0.1012,0.1033,0.1701,42.601,5.083,12.774,0.6984,0.5916,0.5809,2.881,1.8,-1.797,0.001483,0.7971,0.8866,0.0001826,99.357,4.402,4.507,9.713e-05,5.985e-06,
random_6889.jpg,1066,1.502,13.278,12.344,47.138,7.592,7.826,35.063,28.839,46.745,13.115,6.917,-9.433,0.7421,0.5305,0.1847,33.345,30.55,31.79,13.278,6.451,8.656,0.1074,0.376,0.1245,37.687,41.69,23.024,0.5664,0.5127,0.513,2.822,1.473,-2.189,0.001778,0.6107,0.8464,0.0002606,89.831,4.527,4.55,0.0001266,1.206e-05,
random_6986.jpg,1336,1.493,20.061,14.836,76.883,13.437,9.034,146.442,189.479,145.445,72.324,-23.039,18.157,0.3297,0.2798,0.7431,60.927,52.662,60.901,20.061,6.752,6.043,0.02722,0.1362,0.2065,28.217,25.073,18.17,0.4715,0.4895,0.4646,2.85,1.587,-1.431,0.002395,0.6503,0.8028,0.0004158,93.829,4.434,3.964,0.0001123,9.369e-06,
random_7277.jpg,1120,0.75,15.449,14.301,75.074,19.898,9.257,27.963,24.731,65.722,12.064,13.053,-23.3592,0.6783,0.7914,0.2592,37.625,36.237,41.095,15.449,9.215,9.627,0.06111,0.238,0.1614,69.462,12.851,15.775,0.6569,0.6985,0.6414,2.867,1.878,-1.074,0.02392,0.7501,0.9002,0.0001548,95.483,4.416,4.546,6.833e-05,4.221e-06,
random_7300.jpg,1120,1.333,2.391,12.481,49.268,5.993,8.897,34.155,71.058,36.901,27.114,-19.8464,16.252,0.3436,0.5446,0.2796,23.324,3.98,22.522,2.391,11.073,10.508,0.08365,0.3107,0.01582,29.192,1.562,7.909,0.7791,0.7746,0.7667,2.7,1.72,-3.043,0.1035,0.8589,0.9208,0.0003325,99.694,4.422,4.558,0.0001506,1.782e-06,
random_7337.jpg,1055,1.482,9.747,15.634,75.314,16.097,10.784,158.317,34.267,35.848,35.359,49.133,31.066,0.9965,0.8343,0.6209,33.929,24.473,21.242,9.747,6.478,9.304,0.02147,0.1043,0.133,38.362,1.219,10.684,0.6801,0.6833,0.6937,2.886,2.005,-1.507,0.002674,0.866,0.8452,0.0002415,99.828,4.296,4.497,0.0001418,5.254e-06,
random_7387.jpg,1334,1.498,7.942,14.352,72.395,7.831,8.851,60.81,124.518,212.734,52.158,9.427,-51.2278,0.5974,0.7157,0.8343,17.076,21.9,24.859,7.942,4.248,4.77,0.007722,0.06946,0.09749,27.392,2.499,11.393,0.7958,0.8004,0.7927,2.635,1.639,-3.194,0.01564,0.9084,0.8947,0.000199,98.297,4.49,4.552,0.0003235,1.858e-06,
random_7400.jpg,1069,1.492,26.154,12.235,133.712,20.305,6.277,73.854,77.545,81.59,31.573,-0.3521,-2.721,0.7007,0.1208,0.3222,62.714,64.398,66.818,26.154,1.88,4.673,0.2696,0.1812,0.261,65.657,21.249,24.579,0.6704,0.5594,0.5558,2.749,1.712,-2.215,0.01191,0.8141,0.852,0.0003286,84.401,3.528,4.119,0.0001238,6.896e-06,
random_7429.jpg,1120,1.333,20.116,15.456,98.535,18.137,9.915,157.892,165.029,149.916,66.217,-5.017,7.378,0.283,0.1707,0.6581,46.438,53.269,60.655,20.116,3.708,7.911,0.1687,0.1196,0.2047,15.435,17.919,8.515,0.5686,0.4364,0.4217,2.767,1.683,-1.692,0.005259,0.6986,0.8033,0.0002096,94.092,4.212,4.442,0.0001186,1.435e-05,
random_7480.jpg,1120,1.333,22.165,15.945,65.895,14.763,11.183,119.305,109.769,80.534,45.83,0.4659,15.601,0.1079,0.3125,0.4873,65.795,57.264,23.903,22.165,7.479,25.831,0.2371,0.2175,0.2441,50.801,7.972,10.812,0.4313,0.4257,0.447,2.775,1.496,-1.4,0.03553,0.8371,0.8187,0.0002365,94.556,4.496,4.431,7.403e-05,1.564e-05,
random_7499.jpg,1073,1.478,17.546,14.506,132.656,19.157,9.618,88.525,91.321,85.435,37.814,-1.882,2.817,0.3989,0.1558,0.3777,42.697,45.161,40.145,17.546,7.008,10.563,0.4395,0.1249,0.181,66.362,5.095,14.398,0.5152,0.5164,0.5029,2.702,1.68,-2.121,0.001764,0.7095,0.8464,0.0002674,96.611,4.305,4.487,0.0001195,1.028e-05,
random_7529.jpg,1065,1.506,11.54,15.529,100.694,15.097,9.093,90.109,193.819,91.461,70.389,-50.2368,42.002,0.335,0.567,0.7601,31.455,32.677,32.517,11.54,4.968,5.146,0.01567,0.1067,0.1281,22.005,7.0,10.705,0.772,0.7531,0.7507,2.823,1.802,-1.81,0.001646,0.8782,0.897,0.0001328,97.557,4.543,4.555,0.0001588,2.863e-06,
random_7654.jpg,1330,1.509,10.939,6.75,61.835,8.476,0.0,123.706,123.706,123.706,51.672,-0.001432,0.002714,0.0,0.0,0.4851,27.571,27.571,27.571,10.939,0.0002321,0.00044,-0.0,0.0,0.1081,36.814,4.381,13.319,0.5108,0.2726,0.2687,2.672,1.621,-2.002,0.001949,0.5095,0.8597,0.0003131,94.806,4.523,4.54,0.0002021,1.049e-05,
random_7676.jpg,1120,1.333,12.995,16.974,52.896,22.547,11.125,42.306,64.233,154.879,31.066,24.397,-50.7245,0.6343,0.7428,0.6074,29.202,33.372,48.249,12.995,14.122,16.61,0.03012,0.1607,0.1891,34.273,4.35,7.046,0.7703,0.7589,0.7533,2.969,2.049,-0.6066,0.01397,0.9397,0.9138,0.0002264,99.761,4.509,4.566,0.0001312,3.558e-06,
random_7708.jpg,1120,1.333,19.099,14.213,101.304,32.611,7.543,115.165,126.654,161.331,52.698,4.377,-19.9989,0.6283,0.319,0.6329,46.938,48.746,49.772,19.099,2.996,4.861,0.03552,0.1309,0.1949,26.054,5.521,8.825,0.7031,0.7218,0.6945,2.956,1.984,-0.6476,0.009673,0.9272,0.8711,0.000152,99.114,4.508,4.518,8.78e-05,5.007e-06,
random_7754.jpg,1120,1.333,34.19,14.734,160.062,25.715,10.794,93.153,112.98,78.475,43.379,-11.5515,15.851,0.2768,0.6169,0.4608,78.657,87.581,89.672,34.19,10.604,17.663,0.1337,0.2975,0.3498,40.772,19.764,21.795,0.4934,0.4631,0.4707,2.833,1.723,-1.809,0.005573,0.7199,0.8508,0.0004325,95.641,4.494,4.512,0.0002085,1.544e-05,
random_7772.jpg,1280,1.0,12.879,15.224,37.031,4.09,10.199,142.679,145.831,149.38,60.166,0.1448,-2.47,0.5529,0.1584,0.6219,39.642,33.829,24.027,12.879,4.121,11.615,0.3225,0.11,0.1155,25.305,0.9375,5.208,0.7579,0.5751,0.57,2.487,1.307,-2.424,0.01204,0.8033,0.8355,0.0004962,86.689,3.101,3.602,0.0001658,4.894e-06,
random_8002.jpg,1330,1.509,15.719,5.084,42.199,6.378,0.0,36.939,36.939,36.939,15.38,-0.0005183,0.0009825,0.0,0.0,0.1449,36.814,36.814,36.814,15.719,0.0004796,0.0009091,-0.0,0.0,0.1444,33.162,34.761,19.808,0.5932,0.2409,0.2498,2.726,1.522,-2.062,0.004754,0.4665,0.8442,0.0005496,88.82,4.49,4.505,0.0003328,1.697e-05,
random_8057.jpg,999,1.783,14.44,14.778,104.608,17.345,9.349,131.117,119.22,111.265,50.628,3.362,6.036,0.06233,0.1787,0.5157,33.904,37.986,33.443,14.44,5.734,5.225,0.08494,0.07398,0.134,30.517,5.924,17.451,0.6866,0.6639,0.6503,2.797,1.74,-1.74,0.004469,0.8734,0.8833,0.0001693,98.123,4.346,4.471,9.731e-05,5.591e-06,
random_8416.jpg,1066,1.502,11.764,15.194,57.579,21.069,9.717,72.756,67.683,67.37,28.947,2.276,1.044,0.008927,0.2096,0.2996,27.983,27.418,26.789,11.764,6.087,5.835,0.2359,0.1483,0.1066,28.097,3.808,11.759,0.7571,0.7589,0.7476,2.953,2.003,-0.7545,0.01754,0.9537,0.9168,0.0001452,99.207,4.463,4.545,4.469e-05,3.01e-06,
random_8548.jpg,1120,0.75,17.591,13.528,112.22,12.792,8.492,187.958,192.243,183.757,76.853,-2.98,3.732,0.2044,0.06145,0.7602,48.847,48.41,46.82,17.591,4.662,5.938,0.2031,0.05498,0.1885,31.761,18.122,9.941,0.5974,0.5628,0.5584,2.671,1.632,-2.267,0.002754,0.8079,0.8642,0.0002386,97.632,4.462,4.522,0.0001287,7.144e-06,
random_8985.jpg,1400,0.75,16.701,13.388,58.784,7.196,8.151,109.2,114.367,117.258,47.31,-1.253,-1.957,0.5296,0.1257,0.4724,38.62,41.705,48.803,16.701,2.119,5.445,0.1932,0.07278,0.1764,24.821,14.099,8.838,0.6345,0.4949,0.4795,2.606,1.549,-2.29,0.002734,0.76,0.8651,0.0001982,92.497,4.509,4.537,0.0001268,7.071e-06,
random_9711.jpg,1107,1.774,33.967,12.37,173.539,14.954,6.791,107.984,108.529,115.887,43.723,1.695,-4.14,0.8506,0.1171,0.4595,84.658,84.623,85.864,33.967,4.956,9.016,0.2944,0.1586,0.3367,38.821,8.844,17.496,0.4778,0.3982,0.3845,2.369,1.157,-3.087,0.00309,0.6748,0.8526,0.0005436,97.655,4.518,4.498,0.0002098,1.503e-05,
random_9984.jpg,1400,1.333,16.659,16.921,108.936,12.18,10.664,128.511,130.794,164.972,55.399,7.728,-18.5677,0.6517,0.3133,0.6615,45.979,44.933,36.722,16.659,11.426,14.949,0.1178,0.1331,0.1458,29.214,7.769,13.065,0.6218,0.6093,0.6108,2.678,1.695,-2.31,0.04717,0.8529,0.8202,0.0002894,98.693,4.505,4.507,0.000115,7.911e-06,
1.jpg,1400,1.333,21.35,11.971,140.84,19.506,7.091,63.599,64.533,61.196,26.581,-0.9125,1.652,0.3173,0.2579,0.2604,51.904,50.028,47.075,21.35,1.428,4.238,0.2069,0.306,0.2018,24.257,15.204,20.641,0.6002,0.5771,0.5712,2.8,1.712,-2.034,0.004651,0.6914,0.8662,0.0003948,97.938,4.243,4.43,0.0001401,7.028e-06,
1007_uglifier.jpg,1400,1.333,24.162,16.59,183.076,23.895,10.778,90.334,104.967,81.969,41.635,-9.546,11.186,0.2604,0.3411,0.4293,58.103,61.886,54.739,24.162,11.36,7.438,0.1393,0.1967,0.2422,43.273,14.009,13.898,0.651,0.5871,0.5771,2.72,1.691,-2.332,0.008725,0.8084,0.8649,0.0002621,95.599,4.258,4.389,0.0001053,7.385e-06,
1008_uglifier.jpg,1400,1.333,21.359,16.975,179.301,24.519,11.085,87.329,107.048,78.25,42.279,-12.5677,13.629,0.2769,0.4191,0.4296,52.432,52.983,55.775,21.359,10.472,11.332,0.1352,0.2578,0.2091,25.84,9.735,11.318,0.6482,0.6262,0.622,2.705,1.728,-2.265,0.01475,0.8564,0.8778,0.0002591,98.464,4.488,4.54,9.632e-05,6.596e-06,
100_uglifier.jpg,1400,1.333,19.858,15.432,121.963,13.989,10.877,198.368,199.483,185.81,79.597,-1.968,6.517,0.2115,0.161,0.8149,51.704,53.085,56.827,19.858,9.471,16.707,0.2403,0.2026,0.183,3.661,15.45,16.035,0.452,0.4528,0.3658,2.665,1.567,-2.656,0.02423,0.5284,0.8297,0.0003268,87.477,4.56,4.545,0.0001997,1.571e-05,
1014_uglifier.jpg,1400,1.333,20.26,16.404,174.181,23.459,10.58,91.679,99.363,89.759,40.501,-4.552,4.63,0.3468,0.2465,0.4123,50.437,50.998,55.376,20.26,7.994,11.59,0.2212,0.1625,0.2048,69.021,6.227,12.389,0.6271,0.6456,0.6335,2.645,1.764,-2.289,0.009066,0.8325,0.8896,0.0001765,96.112,4.566,4.565,9.276e-05,5.598e-06,
1016.jpg,1400,1.333,18.757,16.785,150.76,21.151,10.893,114.543,134.681,118.61,53.737,-9.984,6.104,0.395,0.2094,0.5408,43.567,50.816,42.191,18.757,11.049,11.292,0.1834,0.1128,0.1963,37.666,5.0,12.183,0.6784,0.6355,0.6175,2.742,1.753,-2.268,0.01015,0.8392,0.8903,0.000191,97.096,4.487,4.537,8.466e-05,5.616e-06,
1017_uglifier.jpg,1400,1.333,18.36,16.512,172.808,24.976,10.862,124.971,108.168,104.805,46.645,6.312,4.543,0.0003486,0.2368,0.5031,49.938,44.773,46.936,18.36,8.107,8.464,0.1534,0.1546,0.1914,25.944,4.773,10.944,0.669,0.6715,0.6543,2.726,1.789,-2.293,0.0204,0.8943,0.8782,0.0002208,98.971,4.56,4.568,9.573e-05,5.668e-06,
1022_uglifier.jpg,1332,1.504,26.465,16.13,184.668,23.548,10.919,115.621,101.318,88.023,42.641,3.519,9.535,0.08261,0.3142,0.4622,70.905,64.77,61.424,26.465,8.344,8.083,0.1084,0.2063,0.2784,36.474,10.974,11.948,0.6167,0.5485,0.5355,2.723,1.719,-2.232,0.002881,0.7788,0.8584,0.0004015,97.091,3.849,4.249,0.0001259,8.259e-06,
1026_uglifier.jpg,1333,1.501,28.566,17.097,241.05,32.367,11.91,141.337,115.893,79.068,49.169,5.582,23.468,0.1037,0.4962,0.5571,75.3,71.956,63.021,28.566,9.544,15.7,0.0834,0.2667,0.2947,23.864,6.642,12.725,0.6263,0.6147,0.6214,2.829,1.78,-2.185,0.004348,0.8469,0.883,0.0003704,99.121,3.853,4.279,0.000102,7.64e-06,
1027_uglifier.jpg,1332,1.504,25.891,16.818,271.009,39.297,11.854,121.298,109.097,44.797,45.059,-2.73,34.235,0.1578,0.6951,0.4903,70.039,64.447,47.573,25.891,10.627,19.71,0.07892,0.2632,0.2707,21.067,3.049,12.512,0.7471,0.5985,0.5994,2.922,1.863,-2.22,0.01611,0.8487,0.9018,0.0001629,99.614,4.476,4.548,8.157e-05,5.117e-06,
1028.jpg,1330,1.509,24.56,15.946,172.887,23.929,10.552,97.019,104.064,69.583,41.535,-8.525,18.118,0.1962,0.3932,0.4171,63.635,62.94,58.594,24.56,7.977,14.562,0.1085,0.2124,0.2474,58.862,7.187,13.622,0.547,0.5713,0.5458,2.784,1.717,-2.111,0.001117,0.7719,0.8907,0.0002122,95.744,4.566,4.556,0.0001015,8.14e-06,
1033.jpg,1336,1.493,23.962,15.402,148.666,22.514,9.601,129.82,138.852,122.075,55.73,-6.524,8.366,0.3069,0.2053,0.5501,62.841,61.399,71.862,23.962,5.487,9.881,0.1673,0.1605,0.2447,46.374,18.937,20.193,0.6503,0.5171,0.5022,2.857,1.665,-1.836,0.003508,0.7483,0.8779,0.0002198,88.914,4.346,4.487,9.958e-05,5.821e-06,
1045_uglifier.jpg,1400,1.333,28.627,16.153,207.651,26.422,10.943,79.022,87.073,64.794,34.682,-6.39,11.309,0.195,0.4975,0.3663,65.888,72.286,66.777,28.627,12.452,14.119,0.1949,0.3201,0.2828,35.358,12.755,9.299,0.6212,0.593,0.5938,2.776,1.706,-2.289,0.001484,0.8315,0.8803,0.000228,98.493,4.553,4.534,0.0001046,7.102e-06,
1051_uglifier.jpg,1450,1.231,33.72,15.759,347.028,34.851,10.569,141.463,127.658,99.136,52.278,1.217,16.855,0.1047,0.4322,0.5566,86.143,84.993,76.479,33.72,5.138,13.195,0.09688,0.3014,0.3367,17.498,8.15,7.241,0.6864,0.6882,0.6822,2.768,1.651,-2.689,0.002686,0.8763,0.9051,0.0002371,99.278,4.416,4.539,0.0001235,4.132e-06,
1052_uglifier.jpg,1332,1.504,31.571,15.767,216.485,29.285,10.439,91.593,95.764,77.694,37.842,-4.589,9.314,0.1984,0.3118,0.3923,79.947,78.963,74.335,31.571,8.955,12.026,0.1631,0.242,0.3134,49.932,4.379,17.096,0.6269,0.533,0.5243,2.788,1.738,-2.029,0.002532,0.7413,0.8589,0.0003593,94.324,4.151,4.39,0.000102,7.487e-06,
1054_uglifier.jpg,1330,1.509,26.355,15.501,232.793,27.816,10.166,51.77,87.769,41.028,32.818,-20.0221,20.343,0.3132,0.6733,0.3485,57.829,67.274,51.314,26.355,16.574,18.671,0.1161,0.3014,0.2632,37.796,7.38,12.626,0.6118,0.5878,0.588,2.762,1.702,-2.523,0.005888,0.7753,0.8598,0.0003889,98.861,4.477,4.511,0.0001167,8.455e-06,
1056.jpg,1336,1.493,19.132,15.972,148.469,24.071,9.805,86.322,126.929,63.244,48.307,-25.9027,29.582,0.2755,0.5562,0.4985,46.052,48.927,39.425,19.132,7.84,8.463,0.03614,0.1827,0.1918,20.573,12.256,15.764,0.655,0.6572,0.6444,2.825,1.83,-1.852,0.006937,0.8097,0.8728,0.0002721,98.361,4.554,4.554,9.563e-05,6.338e-06,
